title,story,url
감시자들,"범죄 대상에 대한 감시만을 전문적으로 담당하는 경찰 내 특수조직 감시반. 동물적인 직감과 본능으로 범죄를 쫓는 감시 전문가 ‘황반장’(설경구)이 이끄는 감시반에 탁월한 기억력과 관찰력을 지닌 신참 ‘하윤주’(한효주)가 합류한다. 그리고 얼마 후 감시반의 철저한 포위망마저 무용지물로 만든 범죄가 벌어진다. 단 3분만에 한 치의 실수도 없이 벌어진 무장강도사건. 얼굴도, 단서도 남기지 않은 그들의 존재에 모든 시선이 꽂힌다. 철저하게 짜여진 계획 하에 움직이며 1초의 오차도 용납하지 않는 범죄 조직의 리더 ‘제임스’(정우성). 자신의 존재를 절대 드러내지 않는 그는 감시반의 추적이 조여올수록 더욱 치밀하게 범죄를 이어간다. 더 이상의 범죄를 막기 위해 반드시 놈의 실체를 알아내야만 하는 감시반. 황반장과 하윤주는 모든 기억과 단서를 동원해 놈을 쫓기 시작하는데...",https://me2.do/5yqzcLs7
극장판 짱구는 못말려 18기 - 초시공! 태풍을 부르는 나의 신부,"이번엔 짱구가 미래로 간다! 미래에서 엄청난 일이 벌어졌다!!! 돈이라면 나쁜 짓도 마다하지 않는 황금왕. 그는 하나밖에 없는 딸도 사업에 이용하려고 한다. 황금왕의 딸 다미의 약혼자는 바로 어른이 된 짱구. 황금왕에 의해 바이오코팅된 어른짱구는 밝은 세계를 되찾기 위해 다미에게 5살의 짱구를 데려와달라고 부탁한다. 다미를 따라 미래로 온 짱구와 친구들에게는 미래 세계가 낯설기만 하다. 그리고 그들은 미래에 있는 자신과 만난다. 한편, 황금왕은 어른짱구를 없앤 후, 다미를 어른철수와 결혼시키려고 한다. 그 계획을 막는 짱구와 친구들. 과연 어른짱구는 다시 밝은 세계를 되찾을 수 있을까? 짱구와 친구들은 다시 현재 세계로 돌아올 수 있을까?",https://serieson.naver.com/v2/movie/498450
지구 최후의 날 2021,"운석이 지구에 충돌한 뒤 세상은 홍수로 뒤덮이고 수많은 사람들이 목숨을 잃는다. 한적한 곳에 집을 짓고 아내 샬롯과 단둘이 살던 리암은 아내가 자살로 세상을 떠나고 10년간 홀로 지낸다. 외로움을 견딜 수 없었던 리암도 자살을 선택하려는 순간, 괴한들에게 쫓기던 10대 소녀 한나가 리암의 집으로 숨어들면서 두 사람의 예상치 못한 동거가 시작되는데…",https://me2.do/Fgvv0lWO
서치 2,"여행을 끝내고 월요일 귀국을 알린 엄마의 영상통화 그리고 마중 나간 딸 그러나 엄마가 사라졌다 경찰에 도움을 요청하지만, 결정적인 단서들이 나오지 않는 가운데 딸 ‘준’은 엄마의 흔적을 찾기 위해 엄마가 방문한 호텔의 CCTV, 같이 간 지인의 SNS, 거리뷰 지도까지 온라인에 남아있는 모든 흔적을 검색하는데… 이번에는 딸이 사라진 엄마의 흔적을 검색하다!",https://me2.do/xejNc4YM
트리플 엑스 리턴즈,"전설의 스파이 샌더 케이지(빈 디젤)는 자취를 감춘 채 살아가던 중, 기븐스 요원(사무엘 L. 잭슨)의 뒤를 이어 ‘트리플 엑스’ 프로젝트 시작하라는 임무를 받게 된다. 흩어져 있던 남다른 개성을 지닌 최정예 스파이 요원들은 샌더 케이지를 중심으로 모이게 되고, 마침내 재결성된 최강의 스파이 군단 ‘트리플 엑스’는 전세계를 위협하는 판도라 박스를 되찾기 위한 사상 최악의 미션에 돌입하는데…",https://me2.do/FYaKTn1S
마녀,"10년 전 의문의 사고가 일어난 시설에서 홀로 탈출한 후 모든 기억을 잃은 ‘자윤’. 나이도, 이름도 모르는 자신을 거두고 키워준 노부부의 보살핌으로
씩씩하고 밝은 여고생으로 자라났다. 어려운 집안사정을 돕기 위해 상금이 걸린 오디션 프로그램에 출연한 자윤, 방송이 나간 직후부터 의문의 인물들이 그녀 앞에 나타난다. 자윤의 주변을 맴돌며 날카롭게 지켜보는 남자 ‘귀공자’, 그리고 과거 사고가 일어난 시점부터 사라진 아이를 찾던 ‘닥터 백’과 ‘미스터 최’까지 자신은 전혀 기억하지 못하는 그들의 등장으로, 자윤은 혼란에 휩싸이게 되는데...! 그들이 나타난 후 모든 것이 바뀌었다.",https://me2.do/5VT4CepR
조커,고담시의 광대 아서 플렉은 코미디언을 꿈꾸는 남자. 하지만 모두가 미쳐가는 코미디 같은 세상에서 맨 정신으로는 그가 설 자리가 없음을 깨닫게 되는데… 이제껏 본 적 없는 진짜 ‘조커’를 만나라!,https://me2.do/xrPoc9et
극장판 짱구는 못말려 15기- 태풍을 부르는 노래하는 엉덩이 폭탄!,"아빠의 15년 회사 근속을 기념하여 제주도로 놀러 간 짱구네 가족. 그곳에서 흰둥이의 엉덩이에 이상한 물체가 박힌다. 엉덩이별 사람들이 우주의 운석을 제거하기 위해 설치한 폭탄 중 하나가 우연히 지구로 떨어진 것이다. 그 폭탄은 지구를 산산조각으로 만들 수 있는 엄청난 위력을 가지고 있다. 이 폭탄을 차지하려는 단체는 두 군데였다. 하나는 국제우주감시센터 응카. 지구에 침입하는 외계인을 감시하는 곳이다. 그곳에서는 폭탄을 제거하기 위해 흰둥이를 데려가려고 한다. 그리고 또 하나는 개양개비 뮤지컬단의 단장. 그녀는 폭탄을 이용해서 이 세계를 지배하려는 계획을 세운다. 두 단체 모두 폭탄을 차지하려고 하지만, 폭탄을 차지하기 위해서는 흰둥이를 데려가야 한다.",https://serieson.naver.com/v2/movie/496933
극장판 짱구는 못말려 20기 - 태풍을 부르는 나와 우주의 프린세스,"짱구가 아껴먹으려고 한 푸딩을 짱아가 전부 먹어버렸다!! 화가 난 짱구는 짱아가 좋아하는 계란 과자를 먹어버린다. 짱아가 울음을 터트리자 엄마와 아빠는 짱구를 야단친다. 오빠는 동생을 울리면 안 된다는 것이다. 화가 난 짱구는 자기도 모르게 소리친다. “여동생 따윈 필요 없어~! 짱아 따윈 필요 없다구~!!” 그 말을 듣고 이상한 남자 두 명이 나타난다. 짱아가 필요 없다면 자기들이 데려가겠다는 것이다. 그들이 내민 계약서에 짱구가 사인을 하자, 그들은 짱구네 가족들을 어딘가로 데려간다. 그들의 정체는 바로 외계인!! 그리고 그들이 도착한 곳은 지구의 형제별인 짱아별이라는 것이 아닌가?! 그 별의 대왕인 선데이 뒹굴리우스는 “짱아는 그 별의 공주로, 짱아가 영원히 그 별에 있지 않으면 짱아별도 파멸된다!”라고 말한다. 짱아는 지구와 짱아별을 구할 전설의 공주였던 것이다! 그들은 짱아를 돌려주려고 하지 않는다. 짱구가 계약서에 사인했기 때문이라고 한다. 어떻게 하면 계약을 취소시킬 수 있을까 고민하는 짱구. 그런데 짱아를 데려와도 지구와 짱아별은 파멸되지 않을까? 지구와 짱아별이 없어진다고 해도, 짱아를 데려와야 할까? 지금부터 지구도 구하고 짱아도 데려올 수 있는, 엄청난 작전이 펼쳐진다!!",https://serieson.naver.com/v2/movie/498452
극장판 짱구는 못말려 19기 - 태풍을 부르는 황금 스파이 대작전,"최연소, 초아담, 신개념(?) 스파이 짱구의 불가능한 미션이 시작된다! 갑자기 짱구 앞에 나타난 정체불명의 소녀 '레몬'! 그녀가 전한 액션가면으로부터의 비밀 메시지를 받은 짱구는 '액션 스파이'로 임명된다. 레몬과의 특별훈련으로 완벽한 액션 스파이로 변신한 짱구! 짱구에게 주어진 임무의 비밀은 무엇이며, 짱구를 선택한 레몬의 진짜 이유는? 최강 비밀 병기! ""메가나와뿡2""를 둘러싼 거대한 음모가 시작된다!",https://serieson.naver.com/v2/movie/498451
극장판 짱구는 못말려 8기 - 폭풍을 부르는 정글,"모처럼의 휴가를 맞아 호화 유람선을 타고 여행을 떠난 짱구와 가족들. 그런데 선상에서 시사회를 상영하던 도중, 정체불명의 원숭이들의 습격을 받아 어른들이 몽땅 섬으로 끌려가 버린다. 사랑하는 부모님과 액션가면을 구하기 위해서 마침내 섬으로 찾아나선 짱구와 친구들. 그들 앞에 나타난 것은 원숭이 섬을 지배하는 펑크 머리에 요란한 차림새를 한 정글의 악당, 파라다이스킹이었으니…",https://serieson.naver.com/v2/movie/495129
짱구는 못말려 12기 - 폭풍을 부르는 석양의 떡잎마을 방범대,"술래잡기를 하던 짱구와 친구들은 낡은 극장으로 들어간다. 그런데 짱구가 화장실에 간 사이에 친구들은 모두 사라지고 집에도 가지 않았다고 한다. 짱구는 가족들과 친구들을 찾으러 극장에 갔다가 영화 속으로 빨려 들어간다. 그 안에서 사라진 친구들을 만났지만 친구들은 이미 예전 기억을 잃어버린 상태다. 시간이 멈추고 기억이 사라지는 곳, 저스티스 시티. 이 이상한 공간에서 빠져 나가려면 악당 저스티스를 물리쳐야 하는데... 짱구와 친구들은 과연 저스티스를 물리치고 다시 이 세계로 돌아올 수 있을까?",https://serieson.naver.com/v2/movie/496930
극장판 짱구는 못말려 5기 - 암흑 마왕 대추적,"봉인된 마법을 풀고 온 세상을 지배하기 위해, 마법의 구슬을 노리는 흑구슬족 일당으로부터 구슬을 빼앗아 도망가던 로즈와 라벤더, 레몬은 우연히 짱구를 만나게 되고, 어쩔 수 없이 짱구네 가족을 데리고 도피 여행을 하게 된다. 찜질방과 슈퍼, 그리고 구슬족의 고향인 구슬산에서 흑구슬족과의 피할 수 없는 대결을 벌이는 로즈 형제와 짱구네 가족들. 과연 그들은 가족과 세계평화를 지켜낼 수 있을 것인가…",https://serieson.naver.com/v2/movie/495126
귀문,"1990년, 귀사리의 한 수련원에서 건물 관리인이 투숙객들을 집단살해하는 사건이 발생한다. 이후 폐쇄된 수련원에는 이승과 저승, 과거와 현재가 공존하는 초공간이 생기고 희생자들은 지박령이 되어 그곳에 갇힌다. 1996년, 호러 공모전 영상을 촬영하기 위해 폐수련원에 들어갔던 대학생 3인방이 실종되고, 폐수련원의 원혼들을 달래며 씻김굿을 하던 도진모가 의문의 죽음을 당하게 된다. 2002년 현재, 심령연구소 소장 도진은 지박령을 천도시키고 어머니의 한을 풀기 위해 귀사리 폐수련원을 찾는다. 저승과 이승을 이어주는 ‘귀문’을 통해 1990년의 초공간으로 들어간 도진은 도리어 악귀에게 쫓기다가 1996년 실종된 대학생 3인방과 조우하게 되는데... 귀문 너머 초공간에 갇힌 1990년의 지박령들과 그곳으로 들어간 도진 그리고 1996년에 실종되어 시간이 반복되는 또 다른 초공간에 갇힌 대학생 3인방. 이들이 만들어내는 소름 끼치는 공포가 귀사리 폐수련원에서 펼쳐진다. 들어온 자, 나갈 수 없다! 감당할 수 있다면 ‘귀문’을 열어라!",https://me2.do/x5lCzOwR
관종,"소셜 네트워크에서 유명세를 얻길 원하는 '발타자르'와 '리스' 어느 날, 그들의 친구가 숨진 채 발견되고, '리스'의 여자친구 '줄리아'까지 약물 중독으로 혼수상태에 빠지자 경찰은 '발타자르'와 '리스'를 의심하고 수사를 시작한다. 수사 중 '발타자르'가 업로드한 영상이 석연치 않음을 직감하지만 정확한 증거를 찾지 못한 그때! SNS에는 위험천만한 영상이 라이브 되기 시작하는데… 블로거들의 조회수를 향한 어긋난 질주가 시작된다!",https://me2.do/GYTp331y
탑건: 매버릭,최고의 파일럿이자 전설적인 인물 매버릭(톰 크루즈)은 자신이 졸업한 훈련학교 교관으로 발탁된다. 그의 명성을 모르던 팀원들은 매버릭의 지시를 무시하지만 실전을 방불케 하는 상공 훈련에서 눈으로 봐도 믿기 힘든 전설적인 조종 실력에 모두가 압도된다. 매버릭의 지휘아래 견고한 팀워크를 쌓아가던 팀원들에게 국경을 뛰어넘는 위험한 임무가 주어지자 매버릭은 자신이 가르친 동료들과 함께 마지막이 될 지 모를 하늘 위 비행에 나서는데…,https://me2.do/FjxI2THj
영웅,"어머니 ‘조마리아’(나문희)와 가족들을 남겨둔 채 고향을 떠나온 대한제국 의병대장 ‘안중근’(정성화). 동지들과 함께 네 번째 손가락을 자르는 단지동맹으로 조국 독립의 결의를 다진 안중근은 조선 침략의 원흉인 ‘이토 히로부미’를 3년 내에 처단하지 못하면 자결하기로 피로 맹세한다. 그 약속을 지키기 위해 블라디보스토크를 찾은 안중근. 오랜 동지 ‘우덕순’(조재윤), 명사수 ‘조도선’(배정남), 독립군 막내 ‘유동하’(이현우), 독립군을 보살피는 동지 ‘마진주’(박진주)와 함께 거사를 준비한다. 한편 자신의 정체를 감춘 채 이토 히로부미에게 접근해 적진 한복판에서 목숨을 걸고 정보를 수집하던 독립군의 정보원 ‘설희’(김고은)는 이토 히로부미가 곧 러시아와의 회담을 위해 하얼빈을 찾는다는 일급 기밀을 다급히 전한다. 드디어 1909년 10월 26일, 이날만을 기다리던 안중근은 하얼빈역에 도착한 이토 히로부미를 향해 주저 없이 방아쇠를 당긴다. 현장에서 체포된 그는 전쟁 포로가 아닌 살인의 죄목으로, 조선이 아닌 일본 법정에 서게 되는데… 누가 죄인인가, 누가 영웅인가!",https://me2.do/FPeNstts
